c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40, c41, c42, c43, c44, c45, c46, c47, c48, c49, c50, c51, c52, c53, c54, c55, c56, c57, c58, c59, c60, c61
0.00187151706641915,0.00198963625956565,0.00191738516083863,0.00182326724090515,0.00170323869849184,0.00172708039456539,0.00171079214748983,0.00183462951854543,0.00166719679131011,0.00190934908012059,0.00163922501368742,0.00183329781160646,0.00184868425005983,0.00178661181645633,0.0018352011883259,0.00174731995208974,0.001728604877021,0.00177681130043246,0.00179405400156347,0.00175506108262434,0.0017075486208858,0.00333938665472716,0.00271429878481758,0.00295434397471493,0.00326956912345916,0.00313780534376082,0.00268657271015543,0.00296635562939968,0.00325165644439316,0.00267594339951094,0.00262052888817509,0.00235651966961911,0.00237346530064639,0.00273892343420797,0.00264846678167054,0.000570618129885587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00194483390662114,0.00178215366597418,0.00188478835517853,0.00194548621303126,0.0019654838973423,0.0027580350131154,0.00237072734249122,0.00171898031056844,0.00201908604842116,0.00184184654271556,0.002008725273125,0.00189666971671925,0.00174968183827832,0.0018436086332663,0.00190079938065964,0.00166696152956463,0.00166768209754947,0.00196541094915828,0.00182715266585728,0.00179450717435284,0.00176728800012478,0.00136978311263132,0.00124559474175305,0.00126943252879413,0.00132160840078256,0.00123416607945544,0.00124178564482141,0.00121186541363349,0.00133303681468646,0.00119736601776906,0.00110240625283184,0.00119378391931948,0.00118872241428665,0.00118000316319137,0.00107713314688545,0.00052524322592132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00187648156240843,0.00195572076595109,0.00190466225149989,0.00192466886992944,0.0016939704592765,0.00188837805661718,0.00188356759516009,0.001641621736391,0.00186161940057523,0.00182841255933709,0.00173664770695793,0.0023800270573575,0.00177873206287189,0.00182426573449436,0.00175936080511998,0.00182849499817124,0.00159171496511969,0.00156383781292258,0.00171650044425584,0.00159936618391289,0.0031295180729015,0.00298518853796121,0.00226904341012912,0.00328787875739097,0.00286906723703137,0.00238477573301278,0.00248119925864395,0.00238193523447118,0.00264266663086104,0.00249606591662956,0.00239765453124535,0.00258096709530371,0.00268784222666799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00200413606890677,0.00168282527882473,0.00180221064174329,0.00182182991184602,0.00194740242811114,0.00178145771128816,0.00185644440050033,0.00202292901021952,0.00187230665795879,0.00170612438634048,0.00190643156002458,0.00119943961644411,0.00173143239591268,0.00187860721625353,0.00177688646320968,0.00181068228619582,0.00175604521884528,0.00171085126738866,0.00187638156292722,0.00179515960601637,0.0012522721228971,0.00126025180195604,0.00120754780192017,0.00134756241740444,0.00123463117771184,0.00123685198007397,0.00114417822929153,0.00118492667529567,0.00101429529268366,0.00120198467268441,0.00116503158694615,0.00112410928047395,0.00103255456689282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0018896848445842,0.00194651481274374,0.00182495470700428,0.00194425463173605,0.00195427615070372,0.00170318469856189,0.00186323476100614,0.00187526509777169,0.00191155828013286,0.00190426023306339,0.00170512611344133,0.00183256589378191,0.00254034521455315,0.0021931016315062,0.00186922834116293,0.00180501834007002,0.00187657101363168,0.00176231477862587,0.00167941935196526,0.00184008895065178,0.00177532326689625,0.0029216986622714,0.00300849460440741,0.00310962410938111,0.00251370941280565,0.00279741954254808,0.00312552881309803,0.00262037857055756,0.00242669387549967,0.000650688854453694,0.000509215463763313,0.000601359133054301,0.000529966831325895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00190024141181248,0.00167346499464392,0.00195511633598489,0.00196169876102437,0.00167510241204857,0.00198083848631977,0.00204180243313741,0.0020794810827932,0.00187927682989053,0.00172196073428236,0.00200691751975973,0.00194220630198539,0.00153082006914381,0.00128194298733258,0.00185236465331707,0.00196606341285449,0.00180375817368656,0.00189314668918371,0.0018903498716593,0.00174935244468244,0.00173463864829849,0.00123383639302467,0.00124832865893859,0.00122814203775062,0.00115465484968624,0.00120957434223775,0.0012545522736436,0.00110477642720302,0.00116589812547453,0.00068400424548538,0.000467263417337714,0.000561596460488728,0.000546128745941168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00177153500360458,0.00185481450858838,0.00185978056006735,0.0019860294789683,0.0017247163311745,0.00176019972492913,0.00189140289261226,0.00185195244346864,0.00170487043700489,0.00164798240408999,0.00163249559457246,0.00151237668476573,0.00180085643132814,0.00177576839823546,0.00164755012628441,0.0016267678138149,0.00153921016117768,0.00164961530805055,0.00168459632096092,0.00149612386809787,0.00316818571835488,0.00223826464065464,0.00247889372543635,0.00258853552775839,0.00264797354269356,0.000580905033715929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00192164256846701,0.00192255799792926,0.00187807029418806,0.00186512343745082,0.00163543926184414,0.00175134947528958,0.00179167967793907,0.00178965364949851,0.00193013189543841,0.0018964196031154,0.00162856810266826,0.00167296353728451,0.00177565227751054,0.00192751356836541,0.00164089310024676,0.00166912218362075,0.00168466482452826,0.00172961531053642,0.00177333038313124,0.00235115173446048,0.00125333364577162,0.00122806394175251,0.00115293403833435,0.00104717373592605,0.0010194829816602,0.000579261137684167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00201113066510754,0.00204942940327402,0.00186803313549012,0.00197772480991496,0.00188889835547788,0.00112768519742686,0.00120354709264194,0.00190139023068641,0.00168281978723806,0.00191527934000664,0.00185739267137737,0.00167358594934663,0.00184464682102496,0.00177224304264198,0.00169124022320247,0.00188121634767636,0.00192412062048261,0.00193079405673889,0.00176142278532568,0.0018168415080644,0.00158942806641341,0.00185739962912442,0.00228944042249914,0.00344637506279889,0.00326021562791632,0.00268568914459142,0.00270054631703362,0.00255624914847973,0.00257709354547301,0.00255688415861581,0.00279853562290521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00192042891518919,0.00178065439685041,0.00240194330675003,0.0018335036701489,0.00196174319044123,0.00248998064403452,0.00243911602490558,0.00194794075850721,0.00190618580705082,0.00182115027612516,0.00191239199811277,0.00195589790433727,0.00197641415747619,0.00189982998077442,0.00187744306785631,0.00190155600925043,0.00194116652679524,0.00187773867204656,0.00186771789879134,0.001754208369649,0.0016998864632476,0.00182691037012116,0.00122843948608707,0.00138655622449756,0.00128285737478572,0.00128638971286107,0.00129032263121797,0.0012330750331712,0.00121737694280726,0.00122733863161432,0.00107006066777837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00193369454602074,0.00172124166027781,0.00174233649123252,0.00168602362934055,0.00185106243725928,0.00178180565672715,0.00192011413705022,0.0014603491589653,0.00184238440230557,0.00163652385284276,0.00175801327990042,0.00160172399691411,0.00173435203736335,0.00174282047955098,0.0015887288851981,0.00164251483679332,0.00169245543669689,0.00169331311019917,0.00176255852393249,0.00172177385400807,0.00165023623570226,0.00267447307311921,0.00244322522719684,0.00278673522546701,0.00233770990589241,0.00238182888325177,0.00236890765445801,0.00250201378267132,0.00260616263464577,0.00259937948536155,0.00262339206211388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00182245430818346,0.00196910301515432,0.00197075498603237,0.00195405878479213,0.00180207517498892,0.00162886175831203,0.002108797205021,0.00205544260982722,0.0019132326285455,0.00191940843701458,0.00168966300730198,0.0018181103348287,0.00178244412564652,0.00170954625284013,0.00179533441995633,0.00176691725379257,0.00178222850615945,0.00178266742652006,0.00178386945940999,0.00192153305706423,0.00184353439852547,0.00126610845156473,0.00124882492889781,0.00123893523817602,0.00122961060697695,0.00119264113842503,0.0011953349222097,0.00115716764781664,0.00108944111724143,0.00109345629523858,0.00110133351201243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00165602200216118,0.00194113792808416,0.00162730620306294,0.00170876384496125,0.00179125063304944,0.00185972050034366,0.00178151888371839,0.00160146139720466,0.00176216090789421,0.00181980896447758,0.00160136968631571,0.00173546370545455,0.00169724471314147,0.00183029537035187,0.00180817070496672,0.00181432656617676,0.00172776446427563,0.00169519523758043,0.0018139534377336,0.00176282150868732,0.00247504833405027,0.00223562988795127,0.00261534100478873,0.00237863464851448,0.00243849407661857,0.00263742031109047,0.00263996232819353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00194915726163211,0.00180185371123853,0.00191486524567764,0.00187563210519777,0.00191039601370504,0.0017007430643542,0.00193402583392831,0.00181155822122066,0.00175220937027813,0.00186016249605915,0.00195377501341958,0.00183438592373889,0.00188835329722289,0.00180215747138323,0.00170582381941556,0.00180648017213119,0.00175994907434578,0.0016765673626364,0.00189010663028353,0.00187567527256614,0.00127375201203884,0.0012405660245924,0.00127722812155793,0.00119462276040171,0.00117605989207673,0.00105405972063325,0.00105457991908845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00185175108963295,0.00164639811676269,0.00194932303561232,0.00187595312065767,0.00192530760421272,0.00187436022759995,0.00137231172875957,0.0017194666804647,0.00180783190690115,0.00177067857347435,0.00176502123909741,0.00166890632933299,0.001656142069794,0.00181873956259853,0.00161823913907878,0.00170966460589501,0.00174521245610457,0.00170978382557529,0.00158272367392615,0.00178959381780394,0.00165400896591093,0.00331761219103473,0.00304519307793633,0.00335908762044407,0.00330791926870533,0.00263276062401183,0.00282685251176343,0.00311155275239621,0.00231168230908175,0.00236945560808184,0.00270873778421027,0.00260188418372195,0.00266770425209883,0.00241017971555729,0.00251693943075736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00193442197261887,0.00193945159266017,0.00179079182261486,0.0018909892203792,0.00181892080561292,0.00188254697663894,0.00261877933472289,0.00199360149561781,0.00188317458233889,0.00187669717425914,0.00193315777372028,0.00195410171515105,0.00198754061071948,0.00187271151166714,0.00195732110925032,0.00192389297119147,0.00197389296147815,0.00165889517550571,0.00185224455901988,0.00169709217473098,0.0018683312285743,0.00134930796530222,0.0012710889045141,0.00138341121822964,0.00134132748028077,0.00125309095550144,0.00124842437430219,0.00122025922733793,0.00120840823347042,0.00119242800355217,0.00120803616979652,0.00111159171480351,0.00120369656643439,0.00116893715162189,0.00114604928590093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00189545937377736,0.00184288939545576,0.00175584474758743,0.001634075616405,0.00189979446751191,0.0018588248722278,0.00166216739503468,0.00163649283561388,0.00182378185112632,0.00173792097318401,0.00185443034556938,0.00191696106228101,0.00160155602537367,0.00187239130936801,0.00170712265323682,0.00181799421583354,0.00184239624951843,0.00184301969949761,0.0017789960159034,0.0017749489122999,0.00161036295766551,0.0032205576663499,0.00258673812455501,0.00321592126468329,0.00324920189642961,0.00234804316707834,0.00287875627293338,0.00295868999252785,0.002973026574358,0.00254899764664269,0.00235433765152024,0.00234418524172513,0.00265062866440098,0.00267979959924073,0.000604801397287482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00187222686094054,0.00189795652961784,0.00191236861558418,0.00194023688044194,0.00173625804443945,0.00190578884168645,0.00190222612590947,0.00195607390876033,0.00190583885784404,0.00196919871323812,0.00190592142528273,0.0017647180709681,0.00191686864148912,0.00177650557104533,0.00187068600306747,0.00179606410442867,0.00173243437324868,0.00188663272214644,0.00188334146168098,0.00188142731704336,0.00185456319362136,0.00128106548354899,0.00125849341583241,0.00128242799535123,0.00130355219629197,0.00118582479421766,0.00121194763225608,0.00121390891712235,0.00119421138846968,0.00113238895192193,0.00117968980159874,0.00117024812890747,0.00108568329333294,0.00105639153837985,0.00059371167943336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00192225138075306,0.00192732546102718,0.00194374043256442,0.00188665760032164,0.00190970479401516,0.00166902479312748,0.00186135884380899,0.00184185601644953,0.00191539840902314,0.00187820376645832,0.0018459830321293,0.00182071871361808,0.00158305227037619,0.00174442081922883,0.00183327628211711,0.00159568793912946,0.0016323852225605,0.00166506159095841,0.00180942442467206,0.00159746887548316,0.0028899199934025,0.00351338961351918,0.00274060365284655,0.000966253356051695,0.00240387562610476,0.00240433240544811,0.00261530291233093,0.00242590222057403,0.00266252962110909,0.00261929828470313,0.00268594786065731,0.00268692370941831,0.000670887149526151,0.000613890706863952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0017834351298041,0.001788083657334,0.0017712770983817,0.00169713656191497,0.00179931727169524,0.00183997325593059,0.00176228866995945,0.00185868360462559,0.00174515243467983,0.00181677890108189,0.00190809490988614,0.00183550051030028,0.00189052857234154,0.00182978473174717,0.00182170039404595,0.00191095197722841,0.00187802670875361,0.00172428148147597,0.001761774647104,0.00189080134107833,0.00126695676716415,0.00153840373670502,0.00124512094004146,0.0017261483753018,0.00118264284867092,0.00119598591794197,0.00110312292383149,0.00116927789107473,0.0010534665337964,0.00110876707372897,0.00103028850591897,0.00101382752204014,0.000700817601395152,0.000628984592892787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00194071041819993,0.00185888940392759,0.00173650446564907,0.00186259657938506,0.00179492160014937,0.00181105659808418,0.00181100657066747,0.00186283525283881,0.00164144296848849,0.00186390372581471,0.00180168886050206,0.00171422210017353,0.00170271393335032,0.00164132880569297,0.00158431404756969,0.00174517188641412,0.00176377818089489,0.00158289483091377,0.00184565969278345,0.00173456075331189,0.00220373346825871,0.00270644502785473,0.00263976936973561,0.00246705354931858,0.00227911244930232,0.00259390241334838,0.00265367025250777,0.0026550090724041,0.000739693193642946,0.000690907337852842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00204094369328737,0.00188418029055508,0.00195705322674088,0.00186975153574656,0.00187977544840823,0.00167634760148502,0.00185366772424278,0.00187462595360153,0.00179476467265341,0.00183222843855748,0.00183664859960464,0.00190469171746296,0.00193553211482477,0.00187778328443319,0.00187729967613241,0.00167778244916623,0.00181735061641376,0.00181743420619854,0.00181234037703674,0.00172338630244411,0.00188230250694526,0.0012740406786927,0.00125564975464894,0.00124114024648922,0.00121228804416286,0.00110237675087714,0.00105108191201363,0.00107878300263472,0.000761085766994387,0.000697095026104736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00188317249667925,0.00165559067922216,0.0017025616837881,0.0018433403139352,0.00165458412665104,0.0018444169935179,0.00189402512687091,0.00161899771640562,0.00164817123507165,0.0017059316825829,0.00150592242430897,0.00179218388433796,0.00177607113589667,0.00170261897293116,0.0017612690583892,0.00154779402195734,0.00175330740646828,0.00165053635938772,0.00165659746216006,0.00158213982461192,0.00250086977399736,0.00288729837400114,0.00239082681246273,0.00229078304174476,0.00255546296367033,0.00256087197315371,0.00269462518650172,0.00249030880595962,0.00248993346272015,0.00257800376190635,0.000593020185267392,0.000551112570832937,0.000607082221111691,0.000675208377358706,0.00117524266040508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00174895476161108,0.00188768841758247,0.00191861803006706,0.00182259534259471,0.00173617264077488,0.00183993956106115,0.00174268646424574,0.00186378768438999,0.00189156309062108,0.00175029445083898,0.00172076242893641,0.00175578996360627,0.00181760141758796,0.00166180642677318,0.00183086551781637,0.0017897892285729,0.00183229652335533,0.00176413811571685,0.0017167740492493,0.00162120146153685,0.00126772212606607,0.00128166621759599,0.00115189723293534,0.00119359976036671,0.00108027302123629,0.00107714965213694,0.00125484783170547,0.00113240747833412,0.00113842643837698,0.00112607954242464,0.000605693827756648,0.000560029787914971,0.000604691220531965,0.000701735698677809,0.00111324374330419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
