c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25,c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40
0.00267719967088577,0.00263649745016696,0.00254086291096224,0.00259102398238744,0.00257383351574477,0.00267232207161372,0.00255724228178821,0.00260658603325222,0.00263201150017906,0.00267783207511476,0.00266288035486201,0.00261968820631702,0.00257172273736104,0.00256924400725645,0.00250276997705405,0.00249528869933071,0.00249798991486159,0.00261279111584926,0.00254041658245362,0.00253588461722347,0.00250570409960252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00262967096352295,0.00263974362183416,0.00265468781507566,0.00252404132410798,0.00262303999839528,0.00247927198736564,0.00248531667757224,0.00259250542388547,0.00257535374060816,0.00249900894053753,0.00265939486781233,0.00254483340019597,0.00254597858106766,0.00248835352254895,0.00253714986493131,0.00255652797416801,0.00252356070261507,0.00240479603409943,0.00247475464940984,0.00253670029851776,0.00202542891853447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00265186573308654,0.00263780821527285,0.0025957043448383,0.00262496154674823,0.00257296657082867,0.00244795774317415,0.00255427328650934,0.00263941702808403,0.00247132413014122,0.00259362808075574,0.00252576538715949,0.00254919563307211,0.0026053235110297,0.0025315707570337,0.00252173006150087,0.00238462785115742,0.00246896712247103,0.00247119507154755,0.00254404288638749,0.00238931143123122,0.002837625869506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00255926975440184,0.00252940114947574,0.00258406433722976,0.00255138993212084,0.00256802933616549,0.00239235287994375,0.00256893704400256,0.0025225860875129,0.00254692221695261,0.00242596737344912,0.00241144575437023,0.00246733760591276,0.00248640339936593,0.00235645834506701,0.00246539278810057,0.00244803968568375,0.00246136341499105,0.00238953566141455,0.00232006967207522,0.00229838383828719,0.0024266658703049,0.00101570714663221,0.00100262492282759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00238920309774441,0.002414619863281,0.00244865471580339,0.0024004316599836,0.00242872507142192,0.0023633065467635,0.00233908722154507,0.00243542602149196,0.00240576980765164,0.0023659547647829,0.00228785089672066,0.00225755818184395,0.00236247158573236,0.00235198573079289,0.00225152040274544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00233479815912225,0.00270089469714612,0.00242879542204988,0.0022362617289527,0.00241749202273069,0.00232042623038809,0.00222935818484551,0.00226354191214284,0.00228604858951971,0.00345294965826287,0.00234430368465102,0.00232960283055023,0.00221758988377729,0.00268264485565095,0.00230578557114575,0.00231408284308728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00250280378918505,0.00247500509101532,0.0023627595173221,0.00240385042735024,0.00232961005382298,0.00243069922925212,0.00239341740763843,0.00228611510197373,0.00236319851405681,0.00228884013582118,0.00231392632842417,0.00227399183154784,0.00231653242111439,0.00222335849659714,0.00389524269893805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00292031451089957,0.00287580910633101,0.00282943086551479,0.00289220392108926,0.00282992360130627,0.00286749414600013,0.00280795339944367,0.00292408089651211,0.00291124700865983,0.00269152009393096,0.00269382624082573,0.00283863541024589,0.00277086802249664,0.00282308590040213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00295165728383139,0.00275973172561522,0.00273646434950221,0.00290922628752548,0.00279690370007995,0.00289976960750804,0.00268017097543635,0.00287091750740987,0.00287400829333302,0.00283533590887045,0.00287235180224022,0.00281459807589376,0.00272779282717476,0.00265985925535295,0.00174245243282017,0.00193416664386715,0.00180824457014357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00288567798379353,0.00284721849265511,0.00285370808344469,0.00283286406229063,0.00267982708013021,0.00294048489998816,0.00281454912943907,0.00295675289607619,0.00283983641022557,0.00293635486010925,0.00266957503249342,0.00292410632576455,0.00284624205988526,0.00284816694913204,0.00268351251949806,0.00178426209386402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00284534949659992,0.00293710537839533,0.00291451176873975,0.00269058604805325,0.00286751107383315,0.00295727002152018,0.0028297966201789,0.00273094022389141,0.00296434443775954,0.00292618462368499,0.00293919545104062,0.00291327434277848,0.00270996181511856,0.00287090477027862,0.0040405840202001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00298192164097706,0.002952975174548,0.00276557526537773,0.00287648091802332,0.00297195315851489,0.00283099564581679,0.00292081984844708,0.00284891828935604,0.00277173774059103,0.00286937742099179,0.00293557373696974,0.00287884466931602,0.00281688118545023,0.00289720388447512,0.0028119361597174,0.00313301701432575,0.00144524445446256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00288573476351365,0.00296099012197939,0.0029169063356838,0.00284906788917312,0.00269182941658115,0.00267973823522941,0.00284174433894178,0.00279091931611199,0.00292462372122514,0.00292526632007323,0.00270572735079386,0.00289546966715518,0.00282975926108641,0.00269543823514521,0.00394751399246552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00240376965850671,0.00240527082917527,0.00249730889605817,0.00248213510454953,0.00245096395094135,0.00232324760371639,0.00249279888907434,0.00238036412179424,0.00248116855140626,0.00243833674699667,0.00231193140051881,0.00233247724991833,0.00246476218177593,0.00237493253489287,0.00356320736009666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00232509865827101,0.0023524807850713,0.00238620558152329,0.00234369561247253,0.00236857042624579,0.00259052357407646,0.00212492494624019,0.00263210057025107,0.00211633426209507,0.0020975754865058,0.0021743215927984,0.00221999430525605,0.00222367869817451,0.00209590455630185,0.00379056213120492,0.00275994777528918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00251628960227216,0.00262476790692161,0.00260598684539232,0.00274066369211687,0.00267807600632072,0.0026141652558187,0.00268710669443649,0.00271604085838901,0.00267448879344731,0.00252352281177712,0.00257390305207633,0.00264311799097154,0.00265947152286497,0.00257905947178746,0.0025887419962222,0.0023543648939969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00264237706900643,0.0027539130912562,0.00272244714462064,0.00272612436360067,0.00270356571526275,0.0027153674442943,0.00261302752463005,0.00255766043376632,0.00268488554831141,0.0026287269729038,0.00260500342854738,0.00264305851698724,0.00265971777316097,0.00253025877409699,0.00239015814717313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00260797073350192,0.00274987919110688,0.00270473386483437,0.00274897505378384,0.00276112795196107,0.00273486254861686,0.00270171459092239,0.00254132955131843,0.00261708611123126,0.00274946346352202,0.00252610448305855,0.00269894362952914,0.00263651145363735,0.00262695175026388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00295726675822371,0.00293017996055698,0.00294244329316895,0.00269554227100156,0.00291645818138615,0.00270625609940613,0.0029281920214004,0.00288303847142241,0.00285615023963208,0.00285203571876577,0.0028884869545411,0.00262308237456792,0.00283213253429132,0.0027307277102658,0.0028670376901673,0.00409911695085904,0.00185495180699901,0.00185198177378604,0.0017583230846021,0.00178782025587089,0.00187697828266429,0.00186754125614056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00290914995455256,0.00263971709516919,0.00274262950105089,0.00275730521109338,0.00277612649502762,0.00261580816785663,0.00277916145170126,0.00282246357357126,0.00277816910368386,0.00278478251878513,0.00279563055411873,0.00272748565671388,0.00257134293402165,0.00260677245716963,0.00258498673780115,0.00178378705413633,0.0018750712702036,0.0017751684210283,0.00173963102286096,0.00176691412028029,0.00185215357221377,0.00185962661875532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00277021024823421,0.00292139962488216,0.00274948646262105,0.00294911322449176,0.00286840290247092,0.00271579919161754,0.00286280146302264,0.00281589474003665,0.00269795433782479,0.00290230370775108,0.00288057822151911,0.00263697886188241,0.00261687370214032,0.00286460067676729,0.00286483419375751,0.00180513704633142,0.00180643945518252,0.00183182809473873,0.00177837793332031,0.00185526590743838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00292569095783865,0.002845159287646,0.00279962081893004,0.00287934477407051,0.00288812548719908,0.00288113551834492,0.00271481109162553,0.00278768229604148,0.00278679778292214,0.00267854537814378,0.00274695498638378,0.00277235008838544,0.00272696129075985,0.00265388699588673,0.00267171172827963,0.00178744279267653,0.00187421437133422,0.00179492944122076,0.00178657053510596,0.0018693383647738,0.00180886114520518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00273946289154333,0.00281314154188588,0.00274963671074699,0.00272087887307146,0.0028549953855757,0.00283991516744997,0.00267696341883371,0.00282513989728901,0.00277396272365084,0.00271606064623938,0.00284235003799322,0.00272570474944285,0.00279990535241695,0.00273513695587338,0.00273661172316044,0.00173744028580103,0.00183796478295698,0.00174812850283735,0.00175740136009472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00260485947935179,0.00271424076473904,0.00237926870482448,0.00271984392095199,0.00257031777575329,0.00260854723514849,0.00272729251760635,0.00277754812026796,0.00268892117510612,0.00271601104089291,0.00253796005421606,0.00252624582456552,0.00263086234295067,0.00245123048272923,0.00308216416765314,0.0022982118791178,0.00176778181877677,0.0021890199906598,0.0016170850466581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00284831125716692,0.00281054152871874,0.00259737767820098,0.00271838135001131,0.00265699765950516,0.0027338481137967,0.00267483600843708,0.002648199824884,0.00279383308006879,0.00280793594293634,0.00282207028517172,0.00280795123836062,0.00271576416680396,0.0026004767079645,0.00255901377660322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00278894166667155,0.00273661355955543,0.00263700403237331,0.00275361760086244,0.00277153374598798,0.00275425681105187,0.00276358378828781,0.00263247953205351,0.00275619570431555,0.00275694542685576,0.00264374907836367,0.00272136009802479,0.00276984935527488,0.00271462090799644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00275859798446433,0.00274222758120883,0.00274124506033264,0.00278551081094503,0.00270909695538938,0.00267683636570811,0.00259510676050711,0.00252520113305183,0.0027175679162171,0.00279227338228112,0.00274714716441166,0.00274388609692569,0.00263317500904248,0.00262844042647719,2.65832704213364e-07,0.00174841585543655,0.00176451698700261,0.0019947931763907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00280718081628802,0.00285224165329665,0.00279683715291206,0.00284852247683146,0.00280691800084646,0.00362984285876031,0.0028694708969751,0.00261097570157593,0.00275977574835086,0.00264876572293534,0.00271280787440691,0.0030177380174412,0.00270978941037067,0.0027030531966607,0.0026958191662749,0.00256127872126147,0.00270872405851513,0.00175173293093399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0027959695557906,0.00278634380944847,0.00284589609961448,0.00287036492629591,0.00283770474493691,0.00272101615349373,0.00282981842054611,0.00280365576293034,0.00283668513494333,0.00274247611151303,0.00268609351650229,0.0028597276156215,0.00276779372468219,0.00279266722817399,0.00270718987026198,0.00220901325469613,0.00185643550512466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00270798631157897,0.00262277963904633,0.00246869310353716,0.00245209155679476,0.0023827921443437,0.00224301385876402,0.00250704159431251,0.002301705081625,0.00239031481258506,0.00220934111270655,0.002366481700415,0.0022129950093424,0.00219264992923546,0.00220800007891011,0.00211576855550563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00261591906603869,0.00400595376598532,0.00261575234883227,0.00249800785805711,0.00334490173722548,0.0024670309610384,0.00243625502072419,0.00250847523490132,0.00245692267499364,0.00275060438970334,0.00239253031463179,0.00250118934401874,0.00261725088207188,0.00237341022658464,0.00226290065318535,0.00233160380004993,0.00238406457120825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00288040726503126,0.00269576619946362,0.00286531949948281,0.00278177942496569,0.00282874785512648,0.00289447453999864,0.00284593616735015,0.00274692361508516,0.00283910730386105,0.00261144678495515,0.00258137984802314,0.00278601239843422,0.00259750820401769,0.00259611063884597,0.00273159547800779,0.00372008553973227,0.00185227619394186,0.00189508241667517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0024100430752954,0.00246760460036554,0.0027008072161731,0.00262790335423347,0.00250482754843284,0.0025902874531606,0.00255433667836295,0.00261695015734736,0.00243552673630532,0.00231373080130764,0.00234179904359958,0.00231185245037301,0.0023866669000106,0.00172806374887047,0.0013208181091026,0.00127951429124873,0.00150010558531712,0.00190527264075946,0.00181573984832404,0.00135779244304951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00280486604865078,0.00257706139944815,0.00262789282803907,0.00259170251536748,0.00243540447331531,0.00265400500620242,0.00255002144657745,0.00250043220516189,0.00256546334289441,0.00254627002633512,0.00250258406957761,0.00238323156700286,0.00241321775768297,0.00207453045985106,0.00198492751214131,0.00205172630227622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0025329591900368,0.00232794372646983,0.00236725321806487,0.0023496089418296,0.00220857245823966,0.00240065341611624,0.0023657812014479,0.002170436245352,0.00231376374274228,0.0021337548174021,0.00232122417036583,0.00229719329190558,0.00363397655350533,0.00291004456152003,0.00130911895813618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00248334712852205,0.00267081299936661,0.00244637968853454,0.00239797380522649,0.00240624470251679,0.00278948672934836,0.00246737854189744,0.00241681922838131,0.0022614408134237,0.00247190675444218,0.0020419167831454,0.00223851355564575,0.00212829175848355,0.00226183743985239,0.00219956238734271,0.00238307863306798,0.00202568010105974,0.00165119564767548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00276389801325817,0.00263706525926716,0.00261149054072663,0.00263909944563246,0.00271465301009788,0.00250879235114223,0.00248474645048151,0.00246301602645029,0.00239086647654669,0.00262839300101391,0.00255469731377752,0.00286471612448625,0.00245509622678113,0.00209129368073896,0.00231413771146907,0.00244944865444749,0.00288202299456605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00270046942422667,0.00253128602671917,0.00283827917462254,0.00253035901536466,0.00267980048606234,0.00246887015208261,0.00272922756822142,0.00255013749218342,0.00261552668264043,0.00239361260113367,0.00245464736610929,0.00244051203131353,0.00232918910027073,0.00238222786645995,0.00230309795253176,0.00248998414653534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00248970529658619,0.00260563728897815,0.00262011015054533,0.00250592594025436,0.00257225519415195,0.00268472589269366,0.00269421984534,0.00252288007557526,0.00255990671469756,0.00257083731778567,0.00247473949238529,0.00248914917203637,0.00256173127009945,0.00250022740376771,0.00243293916886716,0.00238130251343699,0.00385882147221183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00256107552019037,0.00265721551010996,0.00250963516579017,0.00249148354488258,0.00270476109718906,0.00257407522822152,0.00254947439202419,0.0022693061285702,0.00254616451040317,0.00254960905303723,0.00242692461319083,0.00248750785224047,0.00248149870173622,0.00226877648805397,0.00237024265978084,0.00257963470296858,0.00193754339870762,0.00336498616254439,0.00179928657782452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00253536701597897,0.00276604427200414,0.00256006925828809,0.00257767625550368,0.00255967839281119,0.00244883822571684,0.00258380952916549,0.00248639902775304,0.00251909905232963,0.00262743494349057,0.00241702767732398,0.00249178315699872,0.0026109337220889,0.00247109921925324,0.00246019516075306,0.00246224744141791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
