c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40, c41, c42, c43, c44, c45, c46, c47, c48, c49, c50, c51, c52, c53, c54, c55, c56, c57, c58, c59, c60, c61, c62, c63, c64, c65, c66, c67, c68, c69, c70, c71, c72, c73, c74, c75, c76, c77, c78, c79, c80, c81, c82, c83, c84, c85, c86, c87, c88, c89, c90, c91, c92, c93, c94, c95, c96, c97, c98, c99, c100, c101, c102, c103, c104, c105, c106, c107, c108, c109, c110, c111, c112, c113, c114, c115, c116, c117, c118, c119, c120, c121, c122, c123, c124, c125, c126, c127, c128, c129, c130, c131, c132, c133, c134, c135, c136, c137, c138, c139, c140, c141, c142, c143, c144, c145, c146, c147, c148, c149, c150, c151, c152, c153, c154, c155, c156, c157
0.975987139700501,0.972764182090656,0.968669067595192,0.964456134141933,0.952116288140942,0.94570356490324,0.927365222408919,0.888432104197846,0.874237231286388,0.865986501227467,0.851960820681339,0.841142668733212,0.838514483397558,0.832950246122577,0.761609659530233,0.75453473624716,0.74087981318874,0.730436535938961,0.73011817850062,0.709112805975771,0.673637266369487,0.655633027212338,0.642998347157758,0.637066537687814,0.606904516684246,0.59877208702921,0.598593459371958,0.581371765951685,0.576083488613144,0.572293224089402,0.562601038958613,0.559402523971159,0.546847542552573,0.51715220600821,0.498804713945243,0.494561557200738,0.488034330778169,0.486489574009265,0.486362022877752,0.463073705510837,0.458675720738987,0.458350171799461,0.455948861989233,0.42542307119305,0.404912664774679,0.34278496422699,0.292677248885675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97729450129879,0.975035464322084,0.968201351566554,0.96410051367846,0.963985249748165,0.955573207991424,0.951795633078427,0.874435291087621,0.874048471679455,0.872302860413021,0.866987595052711,0.864950461117663,0.862332777524443,0.857263710367351,0.771994542317952,0.765539740472249,0.751652879176252,0.751580723644076,0.743459616540075,0.716503151995421,0.687960996803951,0.651773840526405,0.619578016912895,0.609823932787946,0.607358304144604,0.553295808751506,0.549779018442778,0.548005962772241,0.528835358629051,0.50714795143091,0.504063677246827,0.492637722096967,0.491018148531881,0.477018576286759,0.475018251860019,0.463950308228813,0.452439765837501,0.444451550357839,0.439478695195419,0.436432091631252,0.417880743102312,0.410700218081196,0.378017663481154,0.33697457031963,0.290261145305262,0.235922451943086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.977868537959767,0.959971783481307,0.956781576720918,0.949415251860783,0.949186980862688,0.947259225132867,0.935675061296101,0.860438462172441,0.859703492890012,0.857197982292043,0.855965726274366,0.849400173561255,0.842423335187386,0.841974947024553,0.777796296524151,0.771853276755429,0.762630320291634,0.744519313315587,0.731275806021062,0.71442379342598,0.693461658235839,0.674728554289923,0.672177913252162,0.662103722001349,0.658912187769836,0.648815878610127,0.647441703034288,0.627912538493624,0.622111071068609,0.618053968820918,0.605091752847054,0.590971518211396,0.581071001968809,0.571057129488194,0.540996451280163,0.525711862499052,0.522556022925873,0.518691168730037,0.481543455826514,0.480907370436878,0.474592961416933,0.419165348254812,0.333262792710264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.977483544964701,0.955179428222686,0.950066988441826,0.943336924851087,0.938097093546972,0.937939087425297,0.927964384495463,0.869164669030861,0.851584048969146,0.84917880759935,0.845080341275357,0.84269541417531,0.839841130396151,0.830681161267589,0.736750448963525,0.730996920768186,0.729325801152352,0.72482535426182,0.724157735372286,0.697860798652781,0.678557220637294,0.676344198701483,0.667568111994269,0.636457165754953,0.635181485356852,0.629667507781901,0.613308168398621,0.61085576956059,0.607643051014003,0.604122181968993,0.603461585109953,0.592389875538734,0.590503130559404,0.583131995523105,0.580701829349969,0.57913079532239,0.577401016158469,0.563659000323874,0.555964457709427,0.534850303356931,0.528109106727774,0.52125910080534,0.511481225922411,0.492815521491761,0.480524680754933,0.469867265168132,0.453803783734962,0.141283108892292,0.0613513901750954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.976680430965247,0.975105290774386,0.965005540311456,0.964330828733393,0.950453868996983,0.93467205344774,0.92450548884247,0.864787881231693,0.854524985605793,0.852672124797442,0.851141004777677,0.845811812996421,0.842661194956091,0.793410318548349,0.783475596305319,0.75776474474376,0.756438809435974,0.753602368592232,0.720995571293249,0.693222365399822,0.68700008922143,0.643560842097361,0.619290147359413,0.599712674135882,0.59589583355561,0.576235643809784,0.565635019253663,0.562494844456584,0.550810506931099,0.536325638067185,0.516907618235883,0.470106487395014,0.468119927546864,0.46464907593019,0.437010175597439,0.29600260660105,0.209497481127165,0.156965099716028,0.132753978542817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.975764057647623,0.974778763646485,0.965469989531142,0.964416886099818,0.961824413713978,0.927859319125405,0.922456662562409,0.906427777881381,0.890884259407402,0.880551380748089,0.87565586806984,0.866209539434599,0.862587955502295,0.86048454054906,0.850228859634502,0.846816830719362,0.845402463166871,0.830775976696958,0.8235623962204,0.816998789920165,0.761458429562695,0.747101475441414,0.742980169943211,0.735642012661843,0.715608151925827,0.706078486728068,0.704735423799925,0.680898000361747,0.67311168997119,0.661158042110556,0.637258750237543,0.628228433681702,0.628011264656823,0.611210791953279,0.605886645705041,0.575853468536883,0.555506085768395,0.546264203419989,0.528955534384329,0.523582187810417,0.489963488702989,0.47887011872363,0.473652739141051,0.457927933422874,0.443342653797451,0.439623005811102,0.430378470879311,0.407020260214204,0.309280007363241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.976227220095249,0.963536291438291,0.955430887934582,0.952856143700766,0.948266629508876,0.937903402416603,0.873934242459248,0.873460359744029,0.862614698911177,0.85820726659319,0.850640443133443,0.829245283223204,0.825810639141714,0.805495302067123,0.734640798262396,0.723869920722143,0.707877933431673,0.707567293119819,0.706459840249606,0.706422803015561,0.693301240194273,0.687343624438205,0.681487027317869,0.671779483165316,0.630879436465522,0.613123663596774,0.611992308496591,0.607026565896809,0.597100476183007,0.575687383981738,0.56502336782601,0.546994238699604,0.537187464869127,0.507992415259298,0.455508450660728,0.452136410964507,0.442417380867911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.947999027041328,0.947951639210996,0.94694410133444,0.944698778766122,0.934579528023401,0.932251036170047,0.900771165866536,0.899569318728764,0.890556775388613,0.880215718693748,0.874313192002903,0.874281571832411,0.791965668634927,0.783284313315001,0.776299719593465,0.766133017699701,0.757405434196543,0.756896914795334,0.751621466092574,0.74754329303147,0.727577324067951,0.71623508853565,0.694666490790219,0.689280988567716,0.68694037370323,0.667505686087727,0.661018778866713,0.657889838401701,0.64424659625193,0.625192581309406,0.557685359771979,0.517270557453519,0.511399360110295,0.491519396501186,0.39121458296797,0.360526989712346,0.0774063114758108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.978619867614175,0.951705952710802,0.950536421243917,0.946160887954857,0.936942436202523,0.931987696764498,0.873099390086025,0.857513579556602,0.855628950871373,0.845547651260023,0.83171473073537,0.809056229326252,0.792056829012915,0.787041491890326,0.78136906323431,0.763086818915506,0.752233473728238,0.733539091386405,0.729274306733534,0.669580883675931,0.655740878536024,0.622059477680892,0.599221398823108,0.569025159605506,0.561959662444464,0.556914632837889,0.528325633555582,0.512493718384403,0.508187127735287,0.49308664093866,0.460377405442667,0.143078573639143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.964482767612204,0.963348086728277,0.946895264197616,0.944187232123182,0.923303568940953,0.922508688047481,0.90599552378124,0.892699980582471,0.87975908354338,0.866897575424971,0.859946161449558,0.857392051382575,0.853968951640711,0.837069903683977,0.832315231739547,0.811703005746573,0.747082320788255,0.744980915708577,0.743331188790513,0.737255308012043,0.735162934282068,0.733177385586367,0.712283996202054,0.686435608230097,0.655108117954598,0.651637991437431,0.625447917056218,0.619153228737869,0.582103321287997,0.567842262587142,0.547775532078887,0.547468220902022,0.523656952532917,0.503391186540535,0.443988358381006,0.41478007810204,0.0385821820975369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
